"FECHA_PRECIO","ANIO_PRECIO","MES_PRECIO","DIA_PRECIO","DEPARTAMENTO_EDS","MUNICIPIO_EDS","NOMBRE_COMERCIAL_EDS","PRECIO_PROMEDIO_PUBLICADO","TIPO_COMBUSTIBLE","CODIGO_MUNICIPIO_DANE","LATITUD_MUNICIPIO","LONGITUD_MUNICIPIO"
"2025-9-01","2025","9","01","CALDAS","MANIZALES","ESTACION DE SERVICIO TERPEL MANIZALES GNV","3,599","GNCV","17001","5.05766","-75.491"
"2021-12-01","2021","12","01","CUNDINAMARCA","MOSQUERA","ESTACION DE SERVICIO EL PORVENIR","1,847","GNCV","25473","4.70653","-74.221"
"2022-12-01","2022","12","01","META","VILLAVICENCIO","ESTACIONES DE SERVICIO MILENIUMGAS SEÑORA VILLAVICENCIO","2,099","GNCV","50001","4.12637","-73.622"
"2023-2-01","2023","2","01","BOLIVAR","TURBACO","EDS GNV LA GIRALDA","1,846","GNCV","13836","10.3483","-75.427"
"2024-7-01","2024","7","01","CALDAS","MANIZALES","ESTACION DE SERVICIO TERPEL MANIZALES GNV","2,769","GNCV","17001","5.05766","-75.491"
"2022-9-01","2022","9","01","CORDOBA","PLANETA RICA","SERVICENTRO ESSO PLANETA RICA","1,787","GNCV","23555","8.4082","-75.583"
"2023-9-01","2023","9","01","VALLE DEL CAUCA","GUADALAJARA DE BUGA","ESTACION DE SERVICIO EL CAÑADUZAL","1,940","GNCV","76111","3.90074","-76.299"
"2023-9-01","2023","9","01","ATLANTICO","BARRANQUILLA","EDS SAN PEDRO","1,990","GNCV","08001","10.978","-74.815"
"2023-9-01","2023","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM AMERICAS","1,799","GNCV","11001","4.64925","-74.107"
"2024-12-01","2024","12","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","2,519","GNCV","11001","4.64925","-74.107"
"2024-4-01","2024","4","01","VALLE DEL CAUCA","CALI","CHIPICHAPE - GNV","2,440","GNCV","76001","3.41369","-76.521"
"2025-3-01","2025","3","01","VALLE DEL CAUCA","CALI","ESTACION CORDOBA","3,094","GNCV","76001","3.41369","-76.521"
"2024-8-01","2024","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS GNV TERPEL AV. BOYACA","2,189","GNCV","11001","4.64925","-74.107"
"2025-7-01","2025","7","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO AUTOMOTRIZ SERVICENTRO ESSO LA PRADERA","3,102","GNCV","08001","10.978","-74.815"
"2024-4-01","2024","4","01","MAGDALENA","SITIONUEVO","EDS GNV PALERMO","1,950","GNCV","47745","10.7753","-74.72"
"2023-12-01","2023","12","01","SANTANDER","BUCARAMANGA","ESTACIÓN DE SERVICIO LA 27 - EDS LA 27","2,299","GNCV","68001","7.11647","-73.132"
"2021-7-01","2021","7","01","ATLANTICO","BARRANQUILLA","GAZEL ALAMEDA","1,479","GNCV","08001","10.978","-74.815"
"2022-11-01","2022","11","01","RISARALDA","DOSQUEBRADAS","VÍA GAS","2,050","GNCV","66170","4.83313","-75.675"
"2025-9-01","2025","9","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO AVENIDA SUR GAS VEHICULAR","3,149","GNCV","76001","3.41369","-76.521"
"2022-9-01","2022","9","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO PALOQUEMADO","1,959","GNCV","11001","4.64925","-74.107"
"2023-5-01","2023","5","01","VALLE DEL CAUCA","TULUA","EDS SERVICENTRO TERMINAL TULUA","2,587","GNCV","76834","4.0854","-76.197"
"2025-4-01","2025","4","01","SUCRE","SINCELEJO","E.D.S. LOS ANGELES","2,395","GNCV","70001","9.30232","-75.395"
"2025-7-01","2025","7","01","BOYACA","TUNJA","ESTACION DE SERVICIO GNV LA ESMERALDA","2,450","GNCV","15001","5.53988","-73.355"
"2021-8-01","2021","8","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO TERPEL GNV ALAMOS","1,739","GNCV","11001","4.64925","-74.107"
"2024-4-01","2024","4","01","VALLE DEL CAUCA","CALI","EDS ALFONSO LOPEZ","2,818","GNCV","76001","3.41369","-76.521"
"2022-10-01","2022","10","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ","2,265","GNCV","05001","6.24663","-75.581"
"2024-10-01","2024","10","01","VALLE DEL CAUCA","CALI","OPECOM EDS LA RIVERA","3,135","GNCV","76001","3.41369","-76.521"
"2025-5-01","2025","5","01","SANTANDER","BARBOSA","EDS MONTEARROYO","2,329","GNCV","68077","5.93253","-73.616"
"2024-8-01","2024","8","01","ANTIOQUIA","MEDELLIN","EPM EL BOSQUE","2,655","GNCV","05001","6.24663","-75.581"
"2021-11-01","2021","11","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM AMERICAS","1,499","GNCV","11001","4.64925","-74.107"
"2021-11-01","2021","11","01","ATLANTICO","BARRANQUILLA","ESTACIÓN DE SERVICIO COLISEO S.A.","1,589","GNCV","08001","10.978","-74.815"
"2021-9-01","2021","9","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO GNV LA 25","1,630","GNCV","76001","3.41369","-76.521"
"2024-10-01","2024","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ORION","2,299","GNCV","11001","4.64925","-74.107"
"2021-3-01","2021","3","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO LOS COMUNEROS","1,699","GNCV","11001","4.64925","-74.107"
"2024-3-01","2024","3","01","BOLIVAR","TURBACO","EDS GNV LA GIRALDA","2,309","GNCV","13836","10.3483","-75.427"
"2021-5-01","2021","5","01","CESAR","VALLEDUPAR","EDS TERPEL LA VALLENATA GNV","1,389","GNCV","20001","10.4605","-73.259"
"2022-12-01","2022","12","01","ANTIOQUIA","RIONEGRO","E.S. TERPEL RIONEGRO GISENCO","2,394","GNCV","05615","6.14715","-75.377"
"2023-2-01","2023","2","01","BOLIVAR","CARTAGENA DE INDIAS","EDS TERPEL GNV EL BOSQUE CARTAGENA","1,986","GNCV","13001","10.3851","-75.496"
"2022-11-01","2022","11","01","CALDAS","CHINCHINA","NUEVA ESTACION DE SERVICIO SAN VICENTE","2,500","GNCV","17174","4.98523","-75.607"
"2022-6-01","2022","6","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL TRINIDAD - GNV","1,779","GNCV","11001","4.64925","-74.107"
"2021-11-01","2021","11","01","RISARALDA","PEREIRA","TODO GAS RISARALDA S.A.S.","1,750","GNCV","66001","4.80499","-75.719"
"2022-4-01","2022","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS EL TRIANGULO BOGOTA - GNV","1,947","GNCV","11001","4.64925","-74.107"
"2023-7-01","2023","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL LA CONEJERA GNV","2,140","GNCV","11001","4.64925","-74.107"
"2025-9-01","2025","9","01","ANTIOQUIA","BELLO","ESTACION DE SERVICIO MADEROS","3,399","GNCV","05088","6.33359","-75.555"
"2024-12-01","2024","12","01","CORDOBA","MONTERIA","EDS TERPEL EL CORTIJO - GNV","2,970","GNCV","23001","8.75979","-75.873"
"2025-5-01","2025","5","01","VALLE DEL CAUCA","TULUA","ESTACIÓN DE SERVICIO TEXACO 26 TULUA","3,340","GNCV","76834","4.0854","-76.197"
"2024-3-01","2024","3","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.","2,790","GNCV","76001","3.41369","-76.521"
"2023-4-01","2023","4","01","MAGDALENA","SANTA MARTA","ESTACIÓN DE SERVICIO GASXI TAYRONA GNV","2,018","GNCV","47001","11.2047","-74.199"
"2023-3-01","2023","3","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP BRASIL","1,699","GNCV","11001","4.64925","-74.107"
"2021-10-01","2021","10","01","QUINDIO","ARMENIA","EDS GAS VEHICULAR","2,074","GNCV","63001","4.53598","-75.680"
"2023-11-01","2023","11","01","ANTIOQUIA","MEDELLIN","EPM EXPOSICIONES","2,415","GNCV","05001","6.24663","-75.581"
"2024-2-01","2024","2","01","CALDAS","MANIZALES","GNV CAMPEROS DEL CAFÉ","2,689","GNCV","17001","5.05766","-75.491"
"2024-6-01","2024","6","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO MILENIUMGAS KENNEDY","2,280","GNCV","11001","4.64925","-74.107"
"2022-4-01","2022","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP SAN BERNARDINO","1,499","GNCV","11001","4.64925","-74.107"
"2021-8-01","2021","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP SAN BERNARDINO","1,499","GNCV","11001","4.64925","-74.107"
"2025-4-01","2025","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL GNV JAVERIANA","2,799","GNCV","11001","4.64925","-74.107"
"2024-1-01","2024","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE COMBUSTIBLE AUTOBOYACA","2,249","GNCV","11001","4.64925","-74.107"
"2024-7-01","2024","7","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO TERPEL LA 33 - GNV","2,670","GNCV","05001","6.24663","-75.581"
"2024-2-01","2024","2","01","BOYACA","CHIQUINQUIRA","ESTACIÓN DE SERVICIO LA REINA","2,469","GNCV","15176","5.61379","-73.818"
"2021-1-01","2021","1","01","TOLIMA","IBAGUE","ESTACION DE SERVICIO EL JARDIN IBAGUE","1,695","GNCV","73001","4.43225","-75.194"
"2022-8-01","2022","8","01","META","VILLAVICENCIO","ESTACIÓN DE SERVICIO MILENIUM GAS PAVITOS","1,899","GNCV","50001","4.12637","-73.622"
"2025-4-01","2025","4","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI","2,369","GNCV","11001","4.64925","-74.107"
"2024-4-01","2024","4","01","CUNDINAMARCA","SOACHA","EDS SOACHA","2,249","GNCV","25754","4.57927","-74.215"
"2023-1-01","2023","1","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO GNV ALQUERIA","2,059","GNCV","11001","4.64925","-74.107"
"2022-9-01","2022","9","01","TOLIMA","IBAGUE","EDS LA PRIMAVERA IBAGUE","2,019","GNCV","73001","4.43225","-75.194"
"2022-6-01","2022","6","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESTANCIA","1,899","GNCV","11001","4.64925","-74.107"
"2025-6-01","2025","6","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION TEXACO N 25","2,519","GNCV","11001","4.64925","-74.107"
"2022-4-01","2022","4","01","ATLANTICO","PUERTO COLOMBIA","SANTA MARIA DEL MAR S.A.S.","1,600","GNCV","08573","11.0153","-74.888"
"2022-7-01","2022","7","01","VALLE DEL CAUCA","CALI","EDS ROOSVELT GNV","2,139","GNCV","76001","3.41369","-76.521"
"2023-11-01","2023","11","01","SANTANDER","BUCARAMANGA","SERVICENTRO BUCAROS","2,090","GNCV","68001","7.11647","-73.132"
"2022-1-01","2022","1","01","QUINDIO","CALARCA","EDS LA METRO GNV","2,074","GNCV","63130","4.52098","-75.646"
"2024-5-01","2024","5","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO ESPERANZA BOSA","2,269","GNCV","11001","4.64925","-74.107"
"2021-6-01","2021","6","01","CALDAS","MANIZALES","EDS TERPEL TERMINAL TRANSPORTES DE MANIZALES - GNV","1,960","GNCV","17001","5.05766","-75.491"
"2021-8-01","2021","8","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION DE SERVICIO SAN JUDAS","1,649","GNCV","13001","10.3851","-75.496"
"2021-4-01","2021","4","01","SUCRE","SINCELEJO","E.D.S OKALA","1,679","GNCV","70001","9.30232","-75.395"
"2024-12-01","2024","12","01","ANTIOQUIA","MEDELLIN","ESTACIÓN DE SERVICIO GNV RIO","3,690","GNCV","05001","6.24663","-75.581"
"2022-6-01","2022","6","01","META","VILLAVICENCIO","ESTACIÓN DE SERVICIO LA LLANERITA","1,750","GNCV","50001","4.12637","-73.622"
"2024-1-01","2024","1","01","TOLIMA","IBAGUE","E.D.S. VELOGAS","2,450","GNCV","73001","4.43225","-75.194"
"2025-6-01","2025","6","01","ATLANTICO","BARRANQUILLA","EDS LA PAZ BARRANQUILLA GNV","2,542","GNCV","08001","10.978","-74.815"
"2023-2-01","2023","2","01","BOGOTA D.C.","BOGOTA, D.C.","EDS GNV VILLA CLAUDIA","2,119","GNCV","11001","4.64925","-74.107"
"2024-2-01","2024","2","01","CUNDINAMARCA","SOACHA","EDS SOACHA","2,179","GNCV","25754","4.57927","-74.215"
"2021-2-01","2021","2","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.","1,810","GNCV","76001","3.41369","-76.521"
"2023-3-01","2023","3","01","ATLANTICO","BARRANQUILLA","EDS LA UNION GNV","1,996","GNCV","08001","10.978","-74.815"
"2021-2-01","2021","2","01","BOGOTA D.C.","BOGOTA, D.C.","EDS GNV SANTA LUCIA BTA","1,769","GNCV","11001","4.64925","-74.107"
"2023-3-01","2023","3","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO TERPEL AV DE CALI","2,099","GNCV","11001","4.64925","-74.107"
"2024-11-01","2024","11","01","CUNDINAMARCA","CHIA","ESTACION DE SERVICIO COESCO LOS ANGELES","2,449","GNCV","25175","4.86651","-74.05"
"2022-6-01","2022","6","01","VALLE DEL CAUCA","CALI","EDS TERPEL GNV EL INGENIO","2,019","GNCV","76001","3.41369","-76.521"
"2023-1-01","2023","1","01","CORDOBA","PLANETA RICA","SERVICENTRO ESSO PLANETA RICA","2,056","GNCV","23555","8.4082","-75.583"
"2023-3-01","2023","3","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM AMERICAS","1,699","GNCV","11001","4.64925","-74.107"
"2022-10-01","2022","10","01","QUINDIO","ARMENIA","FULLGAS SAN CAMILO","2,359","GNCV","63001","4.53598","-75.680"
"2021-2-01","2021","2","01","VALLE DEL CAUCA","CALI","JORGE R. NAVIA K ESTACION DE SERVICIO TEXACO # 1","1,989","GNCV","76001","3.41369","-76.521"
"2024-7-01","2024","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV SEVILLANA","2,289","GNCV","11001","4.64925","-74.107"
"2023-12-01","2023","12","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM NORTE ACTUAL","1,799","GNCV","11001","4.64925","-74.107"
"2022-10-01","2022","10","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","2,099","GNCV","11001","4.64925","-74.107"
"2025-8-01","2025","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS NQS CALLE 104","2,599","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","TOLIMA","IBAGUE","ESTACION DE SERVICIO LA GUABINAL - GNV","2,216","GNCV","73001","4.43225","-75.194"
"2024-9-01","2024","9","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN JUAN MARTIN","2,692","GNCV","11001","4.64925","-74.107"
"2021-2-01","2021","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","1,799","GNCV","11001","4.64925","-74.107"
"2022-2-01","2022","2","01","RISARALDA","PEREIRA","ESTACIÓN DE SERVICIO EL ROSAL PEREIRA","1,799","GNCV","66001","4.80499","-75.719"
"2022-8-01","2022","8","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL TRINIDAD - GNV","1,829","GNCV","11001","4.64925","-74.107"
"2023-11-01","2023","11","01","CALDAS","MANIZALES","ESTACION DE SERVICIO TERPEL MANIZALES GNV","2,589","GNCV","17001","5.05766","-75.491"
"2024-6-01","2024","6","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL GNV MARIANA","2,275","GNCV","11001","4.64925","-74.107"
"2023-12-01","2023","12","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO AUTOMOTRIZ GUADUALES GNV","2,817","GNCV","76001","3.41369","-76.521"
"2025-1-01","2025","1","01","BOLIVAR","TURBACO","EDS GNV LA GIRALDA","2,827","GNCV","13836","10.3483","-75.427"
"2025-8-01","2025","8","01","ATLANTICO","BARRANQUILLA","ESTACION PUNTO GAS LAS PALMITAS","3,050","GNCV","08001","10.978","-74.815"
"2024-3-01","2024","3","01","ATLANTICO","SOLEDAD","ESTACION DE SERVICIO TERPEL VILLA ESTADIO - GNV","1,999","GNCV","08758","10.9099","-74.786"
"2024-8-01","2024","8","01","RISARALDA","PEREIRA","ESTACION DE SERVICIO GNV LA 17","2,460","GNCV","66001","4.80499","-75.719"
"2023-8-01","2023","8","01","ATLANTICO","BARRANQUILLA","GAZEL ALAMEDA","1,850","GNCV","08001","10.978","-74.815"
"2024-1-01","2024","1","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION AUTOMOTRIZ INDIA CATALINA","2,400","GNCV","13001","10.3851","-75.496"
"2024-4-01","2024","4","01","SANTANDER","BARBOSA","EDS MONTEARROYO","2,349","GNCV","68077","5.93253","-73.616"
"2025-3-01","2025","3","01","SANTANDER","BUCARAMANGA","CAMOVA","2,550","GNCV","68001","7.11647","-73.132"
"2023-2-01","2023","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI","2,119","GNCV","11001","4.64925","-74.107"
"2022-1-01","2022","1","01","BOLIVAR","CARTAGENA DE INDIAS","ESTACION MARBELLA S.A.","1,687","GNCV","13001","10.3851","-75.496"
"2023-8-01","2023","8","01","ANTIOQUIA","MEDELLIN","EDS ESSO BOLIVARIANA","2,415","GNCV","05001","6.24663","-75.581"
"2021-9-01","2021","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO TM TEMPORAL 80","1,499","GNCV","11001","4.64925","-74.107"
"2021-5-01","2021","5","01","SUCRE","SINCELEJO","E.D.S. LOS ANGELES","1,490","GNCV","70001","9.30232","-75.395"
"2023-11-01","2023","11","01","ANTIOQUIA","MEDELLIN","EDS EL RODEO GNV","2,365","GNCV","05001","6.24663","-75.581"
"2025-7-01","2025","7","01","RISARALDA","PEREIRA","ESTACION GNV PARQUE OLAYA","3,279","GNCV","66001","4.80499","-75.719"
"2023-10-01","2023","10","01","ATLANTICO","BARRANQUILLA","EDS LA UNION GNV","1,950","GNCV","08001","10.978","-74.815"
"2023-8-01","2023","8","01","BOGOTA D.C.","BOGOTA, D.C.","EDS GNV TERPEL AV. BOYACA","1,810","GNCV","11001","4.64925","-74.107"
"2022-8-01","2022","8","01","ANTIOQUIA","MEDELLIN","EDS GAZEL TOSCANA","2,055","GNCV","05001","6.24663","-75.581"
"2024-9-01","2024","9","01","MAGDALENA","SANTA MARTA","EDS GAZEL CONCEPCION","2,514","GNCV","47001","11.2047","-74.199"
"2022-1-01","2022","1","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP SAN BERNARDINO","1,499","GNCV","11001","4.64925","-74.107"
"2024-6-01","2024","6","01","VALLE DEL CAUCA","CARTAGO","EDS LA 20 GNV","2,550","GNCV","76147","4.74219","-75.924"
"2022-2-01","2022","2","01","CORDOBA","PLANETA RICA","SERVICENTRO ESSO PLANETA RICA","1,677","GNCV","23555","8.4082","-75.583"
"2023-5-01","2023","5","01","VALLE DEL CAUCA","GUADALAJARA DE BUGA","ESTACION DE SERVICIO DISTRACOM ZONA T","1,990","GNCV","76111","3.90074","-76.299"
"2023-8-01","2023","8","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE SERVICIO GNV ALQUERIA","2,079","GNCV","11001","4.64925","-74.107"
"2021-8-01","2021","8","01","MAGDALENA","SANTA MARTA","ESTACION DE SERVICIO AVENIDA DEL RIO","1,639","GNCV","47001","11.2047","-74.199"
"2025-2-01","2025","2","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO LA LUNA GNV","3,030","GNCV","76001","3.41369","-76.521"
"2022-7-01","2022","7","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO LA MILAGROSA","2,119","GNCV","76001","3.41369","-76.521"
"2023-4-01","2023","4","01","ANTIOQUIA","LA CEJA","SERVITECA LA CEJA","2,780","GNCV","05376","6.02806","-75.429"
"2024-10-01","2024","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP CALLE 191","1,799","GNCV","11001","4.64925","-74.107"
"2024-6-01","2024","6","01","MAGDALENA","SANTA MARTA","ESTACIÓN DE SERVICIO GASXI TAYRONA GNV","2,434","GNCV","47001","11.2047","-74.199"
"2024-6-01","2024","6","01","BOGOTA D.C.","BOGOTA, D.C.","EDS PATIO SITP BRASIL","1,799","GNCV","11001","4.64925","-74.107"
"2021-10-01","2021","10","01","VALLE DEL CAUCA","CALI","ESTACION DE SERVICIO LA LUNA GNV","1,630","GNCV","76001","3.41369","-76.521"
"2022-5-01","2022","5","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV PRIMERA DE MAYO","1,739","GNCV","11001","4.64925","-74.107"
"2025-9-01","2025","9","01","TOLIMA","IBAGUE","ESTACIÓN DE SERVICIO MILENIUM GAS","3,410","GNCV","73001","4.43225","-75.194"
"2023-5-01","2023","5","01","BOLIVAR","CARTAGENA DE INDIAS","PLEXA SAS ESP","1,099","GNCV","13001","10.3851","-75.496"
"2025-7-01","2025","7","01","ATLANTICO","BARRANQUILLA","EDS RIBERA GNV","2,962","GNCV","08001","10.978","-74.815"
"2021-10-01","2021","10","01","BOGOTA D.C.","BOGOTA, D.C.","EDS TERPEL GNV EL GANADERO","1,719","GNCV","11001","4.64925","-74.107"
"2023-3-01","2023","3","01","VALLE DEL CAUCA","CALI","EDS ALFONSO LOPEZ","2,618","GNCV","76001","3.41369","-76.521"
"2021-6-01","2021","6","01","ANTIOQUIA","MEDELLIN","ESTACION DE SERVICIO GNV COLOMBIA","1,974","GNCV","05001","6.24663","-75.581"
"2025-7-01","2025","7","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LA JUANA - GNV","2,399","GNCV","11001","4.64925","-74.107"
"2023-4-01","2023","4","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BRIO ALTAMAR","2,079","GNCV","11001","4.64925","-74.107"
"2023-8-01","2023","8","01","SANTANDER","BARBOSA","ESTACIÓN DE SERVICIO AEROPUERTO BARBOSA","2,049","GNCV","68077","5.93253","-73.616"
"2024-6-01","2024","6","01","CALDAS","MANIZALES","ESTACION DE SERVICIO TERPEL MANIZALES GNV","2,689","GNCV","17001","5.05766","-75.491"
"2022-10-01","2022","10","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO AUTOMOTRIZ BRIO ROCAMAR","1,999","GNCV","11001","4.64925","-74.107"
"2023-1-01","2023","1","01","CORDOBA","SAHAGUN","ESTACIÓN DE SERVICIO COSTA AZUL","2,056","GNCV","23660","8.94305","-75.445"
"2022-7-01","2022","7","01","VALLE DEL CAUCA","PALMIRA","ESTACION DE SERVICIO TERPEL PALMIRANA GNV","2,174","GNCV","76520","3.53154","-76.298"
"2025-6-01","2025","6","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LA JUANA - GNV","2,399","GNCV","11001","4.64925","-74.107"
"2021-9-01","2021","9","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO INDUSTRIAL BOYACA","1,779","GNCV","11001","4.64925","-74.107"
"2022-12-01","2022","12","01","RISARALDA","DOSQUEBRADAS","EDS ESTACIÓN DE SERVICIO PRIMER TAX S.A.","2,390","GNCV","66170","4.83313","-75.675"
"2025-6-01","2025","6","01","SANTANDER","PIEDECUESTA","SERVITECA SAN PEDRO - GAS NATURAL VEHICULAR","2,550","GNCV","68547","6.99724","-73.054"
"2023-7-01","2023","7","01","BOGOTA D.C.","BOGOTA, D.C.","EDS ESSO PTE ARANDA","2,119","GNCV","11001","4.64925","-74.107"
"2021-5-01","2021","5","01","ANTIOQUIA","MEDELLIN","GAZEL AMERICA","1,795","GNCV","05001","6.24663","-75.581"
"2024-4-01","2024","4","01","BOYACA","CHIQUINQUIRA","ESTACION DE SERVICIO COLOMBA","2,499","GNCV","15176","5.61379","-73.818"
"2023-2-01","2023","2","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACIÓN DE COMBUSTIBLE AUTOBOYACA","2,118","GNCV","11001","4.64925","-74.107"
"2024-7-01","2024","7","01","ANTIOQUIA","BELLO","ESTACION DE SERVICIO MADEROS","2,670","GNCV","05088","6.33359","-75.555"
"2025-6-01","2025","6","01","VALLE DEL CAUCA","TULUA","EDS SERVICENTRO TERMINAL TULUA","3,349","GNCV","76834","4.0854","-76.197"
"2024-2-01","2024","2","01","RISARALDA","PEREIRA","ESTACION DE SERVICIO LOS ARRAYANES HERVELA","2,199","GNCV","66001","4.80499","-75.719"
"2021-8-01","2021","8","01","CORDOBA","SAHAGUN","ESTACIÓN DE SERVICIO COSTA AZUL","1,549","GNCV","23660","8.94305","-75.445"
"2024-9-01","2024","9","01","VALLE DEL CAUCA","CALI","EDS TERPEL AUTOPISTA GNV","3,342","GNCV","76001","3.41369","-76.521"
"2021-4-01","2021","4","01","CUNDINAMARCA","COTA","ESTACIÓN DE SERVICIO COTA","1,799","GNCV","25214","4.81256","-74.102"
"2023-12-01","2023","12","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA","2,135","GNCV","08001","10.978","-74.815"
"2023-9-01","2023","9","01","ATLANTICO","BARRANQUILLA","ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA","1,990","GNCV","08001","10.978","-74.815"
"2022-6-01","2022","6","01","META","VILLAVICENCIO","ESTACIÓN DE SERVICIO MILENIUMGAS TERMINAL","1,799","GNCV","50001","4.12637","-73.622"
"2021-6-01","2021","6","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO GNV SEVILLANA","1,699","GNCV","11001","4.64925","-74.107"
"2025-6-01","2025","6","01","VALLE DEL CAUCA","CALI","ESTACIÓN DE SERVICIO GAS & COM AUTO 15","2,979","GNCV","76001","3.41369","-76.521"
"2025-3-01","2025","3","01","VALLE DEL CAUCA","CALI","EDS LA 50 TERPEL GNV","3,230","GNCV","76001","3.41369","-76.521"
"2023-4-01","2023","4","01","BOGOTA D.C.","BOGOTA, D.C.","ESTACION DE SERVICIO TERPEL LA JUANA - GNV","1,800","GNCV","11001","4.64925","-74.107"
"2021-10-01","2021","10","01","ATLANTICO","SOLEDAD","ESTACION DE SERVICIO TERPEL VILLA ESTADIO - GNV","1,609","GNCV","08758","10.9099","-74.786"
"2023-8-01","2023","8","01","CUNDINAMARCA","CHIA","CHIA EDS - GNV","2,149","GNCV","25175","4.86651","-74.05"
"2023-12-01","2023","12","01","BOGOTA D.C.","BOGOTA, D.C.","EDS BRIO ALTAMAR","2,199","GNCV","11001","4.64925","-74.107"
"2024-11-01","2024","11","01","ANTIOQUIA","MEDELLIN","EDS TEXACO PUNTO CERO  (MEDELLÍN)","3,170","GNCV","05001","6.24663","-75.581"
